2025-04-25 02:49:31,752 - INFO - Logs will be saved to /Users/dorderistic/Code/BlockBlast-Game-AI-Agent/agent_comparison/results/simulation.log
2025-04-25 02:49:32,331 - INFO - Starting runs for Random
2025-04-25 02:49:32,578 - INFO - Random - Episode 133/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,580 - INFO - Random - Episode 134/300 | score=70 | reward=12.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,583 - INFO - Random - Episode 135/300 | score=180 | reward=26.5 | steps=26 | valid_moves=26 | invalid_attempts=0
2025-04-25 02:49:32,586 - INFO - Random - Episode 136/300 | score=130 | reward=21.5 | steps=25 | valid_moves=25 | invalid_attempts=0
2025-04-25 02:49:32,588 - INFO - Random - Episode 137/300 | score=50 | reward=10.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,588 - INFO - Random - Episode 138/300 | score=0 | reward=-1.0 | steps=5 | valid_moves=5 | invalid_attempts=0
2025-04-25 02:49:32,590 - INFO - Random - Episode 139/300 | score=30 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,590 - INFO - Random - Episode 140/300 | score=0 | reward=-1.0 | steps=5 | valid_moves=5 | invalid_attempts=0
2025-04-25 02:49:32,592 - INFO - Random - Episode 141/300 | score=60 | reward=9.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,593 - INFO - Random - Episode 142/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,594 - INFO - Random - Episode 143/300 | score=20 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,597 - INFO - Random - Episode 144/300 | score=140 | reward=20.0 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:49:32,599 - INFO - Random - Episode 145/300 | score=60 | reward=14.5 | steps=22 | valid_moves=22 | invalid_attempts=0
2025-04-25 02:49:32,607 - INFO - Random - Episode 146/300 | score=530 | reward=79.0 | steps=62 | valid_moves=62 | invalid_attempts=0
2025-04-25 02:49:32,609 - INFO - Random - Episode 147/300 | score=30 | reward=7.5 | steps=16 | valid_moves=16 | invalid_attempts=0
2025-04-25 02:49:32,610 - INFO - Random - Episode 148/300 | score=40 | reward=8.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,611 - INFO - Random - Episode 149/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,612 - INFO - Random - Episode 150/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,615 - INFO - Random - Episode 151/300 | score=180 | reward=29.0 | steps=29 | valid_moves=29 | invalid_attempts=0
2025-04-25 02:49:32,617 - INFO - Random - Episode 152/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,623 - INFO - Random - Episode 153/300 | score=540 | reward=76.0 | steps=62 | valid_moves=62 | invalid_attempts=0
2025-04-25 02:49:32,624 - INFO - Random - Episode 154/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,625 - INFO - Random - Episode 155/300 | score=0 | reward=-1.0 | steps=5 | valid_moves=5 | invalid_attempts=0
2025-04-25 02:49:32,626 - INFO - Random - Episode 156/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,627 - INFO - Random - Episode 157/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,628 - INFO - Random - Episode 158/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,629 - INFO - Random - Episode 159/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,631 - INFO - Random - Episode 160/300 | score=100 | reward=15.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,633 - INFO - Random - Episode 161/300 | score=100 | reward=19.0 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:49:32,634 - INFO - Random - Episode 162/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,636 - INFO - Random - Episode 163/300 | score=100 | reward=16.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,637 - INFO - Random - Episode 164/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,639 - INFO - Random - Episode 165/300 | score=60 | reward=8.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,641 - INFO - Random - Episode 166/300 | score=160 | reward=23.0 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:49:32,643 - INFO - Random - Episode 167/300 | score=70 | reward=11.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,643 - INFO - Random - Episode 168/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,645 - INFO - Random - Episode 169/300 | score=60 | reward=12.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,647 - INFO - Random - Episode 170/300 | score=80 | reward=15.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,649 - INFO - Random - Episode 171/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,651 - INFO - Random - Episode 172/300 | score=60 | reward=13.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,653 - INFO - Random - Episode 173/300 | score=50 | reward=14.0 | steps=22 | valid_moves=22 | invalid_attempts=0
2025-04-25 02:49:32,659 - INFO - Random - Episode 174/300 | score=580 | reward=83.0 | steps=65 | valid_moves=65 | invalid_attempts=0
2025-04-25 02:49:32,664 - INFO - Random - Episode 175/300 | score=450 | reward=64.5 | steps=53 | valid_moves=53 | invalid_attempts=0
2025-04-25 02:49:32,666 - INFO - Random - Episode 176/300 | score=20 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,669 - INFO - Random - Episode 177/300 | score=100 | reward=15.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,671 - INFO - Random - Episode 178/300 | score=200 | reward=22.0 | steps=19 | valid_moves=19 | invalid_attempts=0
2025-04-25 02:49:32,671 - INFO - Random - Episode 179/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,673 - INFO - Random - Episode 180/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,673 - INFO - Random - Episode 181/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,675 - INFO - Random - Episode 182/300 | score=60 | reward=11.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,676 - INFO - Random - Episode 183/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,678 - INFO - Random - Episode 184/300 | score=200 | reward=18.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,682 - INFO - Random - Episode 185/300 | score=330 | reward=43.5 | steps=38 | valid_moves=38 | invalid_attempts=0
2025-04-25 02:49:32,684 - INFO - Random - Episode 186/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,685 - INFO - Random - Episode 187/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:49:32,687 - INFO - Random - Episode 188/300 | score=90 | reward=16.0 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:49:32,688 - INFO - Random - Episode 189/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:49:32,689 - INFO - Random - Episode 190/300 | score=30 | reward=8.0 | steps=16 | valid_moves=16 | invalid_attempts=0
2025-04-25 02:49:32,691 - INFO - Random - Episode 191/300 | score=90 | reward=13.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:49:32,692 - INFO - Random - Episode 192/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,693 - INFO - Random - Episode 193/300 | score=10 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:49:32,694 - INFO - Random - Episode 194/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
